montage algorithm deadline budget maxDeadline minDeadline userDeadline plannedExecutionTime maxBuget minBudget userBudget plannedExecutionCost inConstrains
MONTAGE.n.400.12 sdbcs 0.5 0.3 109290 29521 69405.5 62599 0.0897979560000002 0.018956402999999948 0.04020886890000003 0.031498018000000176 1
MONTAGE.n.400.13 sdbcs 0.5 0.3 99000 26504 62752 58476 0.08969126800000013 0.018928880999999925 0.040157597099999984 0.031677849000000154 1
MONTAGE.n.400.14 sdbcs 0.5 0.3 113280 30708 71994 61266 0.08988464000000017 0.018960155999999947 0.04023750120000001 0.031733293000000176 1
MONTAGE.n.400.15 sdbcs 0.5 0.3 104670 28149 66409.5 61739 0.08984463200000019 0.01898183999999992 0.0402406776 0.031479208000000154 1
MONTAGE.n.400.16 sdbcs 0.5 0.3 95260 25327 60293.5 53849 0.08946789000000008 0.018807950999999937 0.04000593269999998 0.03160829500000016 1
MONTAGE.n.400.17 sdbcs 0.5 0.3 110600 29945 70272.5 62877 0.08981129200000013 0.018962240999999946 0.040216956299999995 0.03149632500000017 1
MONTAGE.n.400.18 sdbcs 0.5 0.3 100520 26992 63756 58561 0.08965792800000015 0.01888801499999993 0.0401189889 0.031800538000000184 1
MONTAGE.n.400.19 sdbcs 0.5 0.3 99860 26870 63365 58997 0.08953123600000026 0.01887842399999992 0.04007426760000002 0.03117772400000011 1
MONTAGE.n.400.2 sdbcs 0.5 0.3 109180 29428 69304 58340 0.08966459600000021 0.01886090999999993 0.040102015800000015 0.03150519100000014 1
MONTAGE.n.400.3 sdbcs 0.5 0.3 99730 26677 63203.5 56103 0.08963125600000013 0.018839225999999938 0.040076835 0.03151062900000018 1
MONTAGE.n.400.4 sdbcs 0.5 0.3 105130 28337 66733.5 60635 0.08967126400000018 0.018911783999999925 0.040139628000000004 0.031633645000000134 1
MONTAGE.n.400.5 sdbcs 0.5 0.3 93140 24811 58975.5 57418 0.08956457600000019 0.01889093399999995 0.04009302660000002 0.03169291300000016 1
MONTAGE.n.400.6 sdbcs 0.5 0.3 96980 25815 61397.5 56471 0.08958124600000024 0.018861743999999934 0.04007759460000003 0.03139298500000015 1
MONTAGE.n.400.7 sdbcs 0.5 0.3 106330 28539 67434.5 59385 0.0896645960000002 0.018881342999999932 0.04011631890000002 0.031368740000000166 1
MONTAGE.n.400.8 sdbcs 0.5 0.3 111350 30113 70731.5 60211 0.08981462600000015 0.018949313999999946 0.04020890760000001 0.03193186200000016 1
MONTAGE.n.400.9 sdbcs 0.5 0.3 101040 27118 64079 57758 0.0896145860000002 0.018872168999999918 0.0400948941 0.03131411300000014 1
MONTAGE.n.50.0 sdbcs 0.5 0.3 37210 12551 24880.5 28786 0.010002 0.0021442139999999998 0.0045015498 0.003482522999999999 0
MONTAGE.n.50.1 sdbcs 0.5 0.3 37030 12482 24756 28585 0.009961991999999998 0.0021279509999999995 0.004478163299999999 0.003516750999999999 0
MONTAGE.n.50.10 sdbcs 0.5 0.3 37290 12568 24929 28710 0.009965326 0.002127116999999999 0.004478579699999999 0.0035109239999999986 0
MONTAGE.n.50.11 sdbcs 0.5 0.3 37520 12669 25094.5 29413 0.009978662000000003 0.0021383759999999996 0.0044904618000000006 0.003497127999999999 0
MONTAGE.n.50.12 sdbcs 0.5 0.3 37480 12578 25029 28069 0.009991997999999998 0.002139209999999999 0.004495046399999999 0.003431644999999999 0
MONTAGE.n.50.13 sdbcs 0.5 0.3 38480 12921 25700.5 29746 0.010008667999999998 0.0021383759999999996 0.0044994636 0.003456674999999998 0
MONTAGE.n.50.14 sdbcs 0.5 0.3 37480 12600 25040 28773 0.009998665999999998 0.002135874 0.0044947115999999995 0.003568052999999999 0
MONTAGE.n.50.15 sdbcs 0.5 0.3 36680 12376 24528 29780 0.009978662 0.0021350400000000004 0.0044881266 0.003545536999999999 0
MONTAGE.n.50.16 sdbcs 0.5 0.3 36710 12366 24538 27738 0.009951989999999997 0.0021279509999999986 0.0044751626999999985 0.0035033989999999986 0
MONTAGE.n.50.17 sdbcs 0.5 0.3 38840 13049 25944.5 29264 0.009975328 0.002136290999999999 0.004488002099999999 0.003498401 0
MONTAGE.n.50.18 sdbcs 0.5 0.3 39160 13087 26123.5 29935 0.010012001999999999 0.0021450479999999997 0.004505134199999999 0.0035538699999999998 0
MONTAGE.n.50.19 sdbcs 0.5 0.3 37950 12760 25355 28891 0.009978662 0.0021367079999999993 0.004489294199999999 0.00354261 0
MONTAGE.n.50.2 sdbcs 0.5 0.3 37430 12578 25004 29544 0.009998665999999998 0.0021412949999999997 0.004498506299999999 0.0034925449999999997 0
MONTAGE.n.50.3 sdbcs 0.5 0.3 37580 12724 25152 28692 0.009971994000000003 0.002130869999999999 0.0044832072 0.003460017999999998 0
MONTAGE.n.50.4 sdbcs 0.5 0.3 38940 13042 25991 29764 0.010025338 0.0021433799999999994 0.0045079674 0.0035555379999999996 0
MONTAGE.n.50.5 sdbcs 0.5 0.3 37780 12711 25245.5 28966 0.010005334 0.0021437969999999994 0.0045022581 0.0035159069999999987 0
MONTAGE.n.50.6 sdbcs 0.5 0.3 37360 12579 24969.5 29175 0.010002000000000002 0.002146298999999999 0.004503009299999999 0.0034307909999999986 0
MONTAGE.n.50.7 sdbcs 0.5 0.3 37860 12792 25326 29800 0.009991998 0.002145047999999999 0.004499132999999999 0.003479606 0
MONTAGE.n.50.8 sdbcs 0.5 0.3 36900 12446 24673 28924 0.009971994 0.002139626999999999 0.004489337099999999 0.0034958769999999984 0
MONTAGE.n.50.9 sdbcs 0.5 0.3 39170 13018 26094 29612 0.010028671999999995 0.002140878 0.004507216199999999 0.003555950999999999 0
MONTAGE.n.500.0 sdbcs 0.5 0.3 131300 34665 82982.5 71092 0.11252250000000003 0.02369227199999992 0.05034134039999995 0.03962022600000015 1
MONTAGE.n.500.1 sdbcs 0.5 0.3 119330 31115 75222.5 66002 0.11245248600000002 0.0236376449999999 0.05028209729999994 0.039553538000000145 1
MONTAGE.n.500.10 sdbcs 0.5 0.3 113730 29536 71633 62672 0.11236913600000005 0.023571758999999914 0.05021097209999996 0.0397751100000001 1
MONTAGE.n.500.11 sdbcs 0.5 0.3 109440 28277 68858.5 61756 0.11237913800000013 0.02358802199999991 0.05022535679999998 0.03955524900000011 1
MONTAGE.n.500.12 sdbcs 0.5 0.3 134840 35822 85331 69692 0.11259251400000014 0.023653490999999905 0.050335197899999976 0.03940789700000014 1
MONTAGE.n.500.13 sdbcs 0.5 0.3 115670 30097 72883.5 63392 0.11235580000000002 0.023601782999999925 0.050227988099999954 0.03897789700000019 1
MONTAGE.n.500.14 sdbcs 0.5 0.3 124290 32551 78420.5 67534 0.11252250000000008 0.02367225599999991 0.050327329199999965 0.03954725900000014 1
MONTAGE.n.500.15 sdbcs 0.5 0.3 125560 33061 79310.5 70707 0.1127725500000001 0.02378609699999992 0.05048203289999997 0.03945033500000013 1
MONTAGE.n.500.16 sdbcs 0.5 0.3 126440 33288 79864 66224 0.11246915600000004 0.02361053999999986 0.05026812479999991 0.039843065000000115 1
MONTAGE.n.500.17 sdbcs 0.5 0.3 116110 30257 73183.5 63125 0.11245915400000014 0.023593859999999908 0.05025344819999998 0.039443886000000115 1
MONTAGE.n.500.18 sdbcs 0.5 0.3 135010 35758 85384 68898 0.11258584600000016 0.0236826809999999 0.050353630499999975 0.03932612600000018 1
MONTAGE.n.500.19 sdbcs 0.5 0.3 122050 31958 77004 70141 0.11258584600000004 0.023731886999999917 0.05038807469999995 0.039979814000000086 1
MONTAGE.n.500.2 sdbcs 0.5 0.3 120270 31328 75799 64135 0.11244915200000005 0.023619713999999906 0.05026854539999995 0.039575241000000115 1
MONTAGE.n.500.3 sdbcs 0.5 0.3 123090 32364 77727 64616 0.11256250800000009 0.02362221599999989 0.05030430359999995 0.03980133400000009 1
MONTAGE.n.500.4 sdbcs 0.5 0.3 109480 28355 68917.5 65818 0.1124991620000001 0.023712704999999928 0.05034864209999998 0.03947755400000017 1
MONTAGE.n.500.5 sdbcs 0.5 0.3 122280 32130 77205 63686 0.11246915599999997 0.023610122999999903 0.05026783289999992 0.03965658100000012 1
MONTAGE.n.500.6 sdbcs 0.5 0.3 121250 31784 76517 65779 0.11241581200000007 0.02362471799999993 0.05026204619999997 0.03954603900000011 1
MONTAGE.n.500.7 sdbcs 0.5 0.3 129840 34297 82068.5 72964 0.11267253000000006 0.023789432999999895 0.05045436209999994 0.03971608500000014 1
MONTAGE.n.500.8 sdbcs 0.5 0.3 119440 31286 75363 71203 0.11268920000000014 0.023783177999999933 0.050454984599999995 0.03934442700000019 1
MONTAGE.n.500.9 sdbcs 0.5 0.3 130770 34375 82572.5 69760 0.11268586600000009 0.023716874999999898 0.05040757229999995 0.03965733000000014 1
MONTAGE.n.600.0 sdbcs 0.5 0.3 144240 37083 90661.5 80543 0.13526371400000006 0.028539062999999875 0.060556458299999935 0.047611461999999834 1
MONTAGE.n.600.1 sdbcs 0.5 0.3 157740 41093 99416.5 79099 0.135417078 0.02849652899999986 0.0605726936999999 0.04786381099999978 1
MONTAGE.n.600.10 sdbcs 0.5 0.3 155100 40292 97696 82615 0.13551043000000007 0.028599527999999874 0.06067279859999993 0.04768476699999985 1
MONTAGE.n.600.11 sdbcs 0.5 0.3 135520 34575 85047.5 71481 0.1349436500000001 0.02834348999999989 0.060323537999999954 0.047383001999999834 1
MONTAGE.n.600.12 sdbcs 0.5 0.3 141860 36335 89097.5 72880 0.13515702600000007 0.028382270999999872 0.060414697499999934 0.04779011099999978 1
MONTAGE.n.600.13 sdbcs 0.5 0.3 128090 32521 80305.5 72335 0.1351670280000002 0.028455662999999878 0.06046907249999997 0.04752721999999979 1
MONTAGE.n.600.14 sdbcs 0.5 0.3 126250 31888 79069 69713 0.135030334 0.0283914449999999 0.06038311169999992 0.04746433299999987 1
MONTAGE.n.600.15 sdbcs 0.5 0.3 143590 36915 90252.5 74251 0.135100348 0.028431059999999897 0.060431846399999926 0.04749429399999984 1
MONTAGE.n.600.16 sdbcs 0.5 0.3 146080 37604 91842 80939 0.13545708600000012 0.028582847999999866 0.06064511939999993 0.047745708999999824 1
MONTAGE.n.600.17 sdbcs 0.5 0.3 152030 39403 95716.5 81682 0.13561378400000013 0.028647065999999867 0.06073708139999995 0.04775813299999979 1
MONTAGE.n.600.18 sdbcs 0.5 0.3 130030 32915 81472.5 68532 0.13494031600000006 0.028343072999999868 0.06032224589999992 0.047596180999999765 1
MONTAGE.n.600.19 sdbcs 0.5 0.3 140570 36068 88319 79969 0.13529372000000006 0.02851821299999987 0.06055086509999992 0.0478517399999998 1
MONTAGE.n.600.2 sdbcs 0.5 0.3 153020 39587 96303.5 82631 0.135633788 0.028630802999999903 0.06073169849999993 0.04771394399999982 1
MONTAGE.n.600.3 sdbcs 0.5 0.3 145420 37433 91426.5 73484 0.13516702800000005 0.028395197999999892 0.060426746999999933 0.047387956999999814 1
MONTAGE.n.600.4 sdbcs 0.5 0.3 132500 33687 83093.5 73780 0.13507701000000008 0.02841896699999987 0.06041637989999993 0.04760488799999983 1
MONTAGE.n.600.5 sdbcs 0.5 0.3 136780 34858 85819 75701 0.13515035800000008 0.028458581999999875 0.06046611479999994 0.04744171499999985 1
MONTAGE.n.600.6 sdbcs 0.5 0.3 139690 35697 87693.5 78335 0.1351903660000001 0.028489856999999882 0.06050000969999994 0.04717930799999994 1
MONTAGE.n.600.7 sdbcs 0.5 0.3 141640 36350 88995 73876 0.13509034599999994 0.028391027999999867 0.06040082339999989 0.04765244399999982 1
MONTAGE.n.600.8 sdbcs 0.5 0.3 151860 39221 95540.5 74953 0.13539040599999996 0.02846191799999987 0.060540464399999896 0.04775873699999976 1
MONTAGE.n.600.9 sdbcs 0.5 0.3 134850 34253 84551.5 77711 0.13530038800000002 0.0285282209999999 0.06055987109999994 0.04765318099999987 1
MONTAGE.n.700.0 sdbcs 0.5 0.3 162040 40772 101406 78552 0.15783156000000034 0.03316692899999987 0.07056631830000001 0.05531995299999955 1
MONTAGE.n.700.1 sdbcs 0.5 0.3 150090 37438 93764 82795 0.15795491800000025 0.03328243799999984 0.07068418199999996 0.05559225899999951 1
MONTAGE.n.700.10 sdbcs 0.5 0.3 161890 40807 101348.5 80412 0.157874902 0.03318402599999987 0.0705912887999999 0.05583557199999948 1
MONTAGE.n.700.11 sdbcs 0.5 0.3 181200 46501 113850.5 95431 0.1582516440000002 0.0334333919999999 0.07087886759999999 0.05566678999999954 1
MONTAGE.n.700.12 sdbcs 0.5 0.3 158740 39984 99362 79981 0.15783489400000028 0.03317026499999986 0.07056965369999998 0.05528157599999951 1
MONTAGE.n.700.13 sdbcs 0.5 0.3 176580 45178 110879 85898 0.1579949260000003 0.03329119499999989 0.07070231430000001 0.055168380999999614 1
MONTAGE.n.700.14 sdbcs 0.5 0.3 160240 40411 100325.5 85496 0.1580082620000003 0.033302036999999875 0.07071390450000001 0.05529355799999958 1
MONTAGE.n.700.15 sdbcs 0.5 0.3 161440 40779 101109.5 91078 0.1579582520000003 0.03334540499999985 0.07072925909999998 0.055409516999999534 1
MONTAGE.n.700.16 sdbcs 0.5 0.3 143120 35339 89229.5 77801 0.15771820400000022 0.03312189299999988 0.07050078629999998 0.05584734399999946 1
MONTAGE.n.700.17 sdbcs 0.5 0.3 162730 41015 101872.5 81729 0.15798825800000021 0.03326534099999989 0.07068221609999999 0.055460449999999564 1
MONTAGE.n.700.18 sdbcs 0.5 0.3 145890 36266 91078 77305 0.1575615060000001 0.03308978399999985 0.07043130059999993 0.055416852999999495 1
MONTAGE.n.700.19 sdbcs 0.5 0.3 157950 39718 98834 85862 0.15802493200000026 0.03334874099999987 0.07075159829999998 0.05556508999999957 1
MONTAGE.n.700.2 sdbcs 0.5 0.3 150240 37378 93809 86704 0.1579149100000002 0.03332080199999989 0.07069903439999999 0.05529858299999955 1
MONTAGE.n.700.3 sdbcs 0.5 0.3 155570 39010 97290 79814 0.1578615660000002 0.0331898639999999 0.07059137459999999 0.0555322929999995 1
MONTAGE.n.700.4 sdbcs 0.5 0.3 147830 36771 92300.5 77766 0.15765819200000022 0.033110633999999854 0.07047490139999996 0.05527792399999956 1
MONTAGE.n.700.5 sdbcs 0.5 0.3 174230 44498 109364 83642 0.15814162200000004 0.03327409799999986 0.0707343551999999 0.05597480099999947 1
MONTAGE.n.700.6 sdbcs 0.5 0.3 151510 37631 94570.5 84157 0.1578048880000001 0.033224474999999906 0.07059859889999996 0.055380864999999564 1
MONTAGE.n.700.7 sdbcs 0.5 0.3 153840 38641 96240.5 80546 0.1578815700000002 0.03322697699999987 0.07062335489999996 0.05542880499999951 1
MONTAGE.n.700.8 sdbcs 0.5 0.3 153670 38479 96074.5 82127 0.15790490800000026 0.033225725999999865 0.07062948059999999 0.055489698999999566 1
MONTAGE.n.700.9 sdbcs 0.5 0.3 181410 46522 113966 89823 0.15806494000000024 0.03330412199999987 0.07073236739999997 0.05555469499999952 1
MONTAGE.n.800.0 sdbcs 0.5 0.3 183010 45735 114372.5 100064 0.18102286400000037 0.038212211999999954 0.08105540760000007 0.06426999699999912 1
MONTAGE.n.800.1 sdbcs 0.5 0.3 160390 39091 99740.5 81177 0.1804660860000002 0.03786485099999997 0.08064522150000003 0.06349437699999928 1
MONTAGE.n.800.10 sdbcs 0.5 0.3 165440 40532 102986 94157 0.18087950200000033 0.038147576999999926 0.08096715450000004 0.06373232899999916 1
MONTAGE.n.800.11 sdbcs 0.5 0.3 168300 41471 104885.5 93046 0.1806294520000004 0.038035403999999925 0.08081361840000006 0.06333073099999922 1
MONTAGE.n.800.12 sdbcs 0.5 0.3 165680 40537 103108.5 92700 0.18065612400000022 0.038050415999999955 0.08083212840000004 0.06305952699999928 1
MONTAGE.n.800.13 sdbcs 0.5 0.3 183780 45890 114835 93803 0.18085616400000032 0.038041658999999936 0.08088601050000005 0.06379708699999921 1
MONTAGE.n.800.14 sdbcs 0.5 0.3 164040 40241 102140.5 82388 0.18060944800000026 0.037869020999999906 0.0806911491 0.06350436799999917 1
MONTAGE.n.800.15 sdbcs 0.5 0.3 163340 39862 101601 85147 0.18043941400000024 0.03789612599999992 0.08065911240000001 0.06300836699999923 1
MONTAGE.n.800.16 sdbcs 0.5 0.3 173090 42664 107877 98341 0.1810695400000002 0.03819845099999999 0.08105977770000004 0.06399425799999918 1
MONTAGE.n.800.17 sdbcs 0.5 0.3 170590 41952 106271 86608 0.1805794420000004 0.037950752999999976 0.0807393597000001 0.06361401499999922 1
MONTAGE.n.800.18 sdbcs 0.5 0.3 182920 45752 114336 90163 0.1806827960000004 0.037977440999999966 0.0807890475000001 0.06366319299999922 1
MONTAGE.n.800.19 sdbcs 0.5 0.3 187340 47143 117241.5 96241 0.18103286600000004 0.03811838699999995 0.08099273069999997 0.06398802599999924 1
MONTAGE.n.800.2 sdbcs 0.5 0.3 194680 49310 121995 91005 0.1808861700000003 0.03799328700000001 0.0808611519000001 0.06314380599999928 1
MONTAGE.n.800.3 sdbcs 0.5 0.3 185150 46510 115830 97766 0.18100952800000028 0.03817885199999993 0.08102805480000003 0.06384241099999925 1
MONTAGE.n.800.4 sdbcs 0.5 0.3 160590 39127 99858.5 81544 0.1805027600000001 0.037879028999999946 0.08066614829999999 0.06363576299999919 1
MONTAGE.n.800.5 sdbcs 0.5 0.3 165510 40442 102976 84689 0.1805127620000005 0.03789695999999996 0.08068170060000013 0.06334333999999922 1
MONTAGE.n.800.6 sdbcs 0.5 0.3 174430 43187 108808.5 94850 0.18081615600000034 0.03806709599999996 0.08089181400000006 0.06340826399999924 1
MONTAGE.n.800.7 sdbcs 0.5 0.3 178160 44201 111180.5 90075 0.18080948800000038 0.038015804999999944 0.08085390990000008 0.06370239699999919 1
MONTAGE.n.800.8 sdbcs 0.5 0.3 193000 48746 120873 97618 0.18096285200000037 0.038136734999999894 0.08098457010000004 0.0635804519999992 1
MONTAGE.n.800.9 sdbcs 0.5 0.3 170790 42033 106411.5 93687 0.1807194700000002 0.038068763999999936 0.08086397580000002 0.0641303849999991 1
MONTAGE.n.900.0 sdbcs 0.5 0.3 185340 45011 115175.5 93222 0.20324730800000052 0.04266201899999993 0.0908376057000001 0.07140511499999866 1
MONTAGE.n.900.1 sdbcs 0.5 0.3 179380 43224 111302 92446 0.20301392800000043 0.04263074399999995 0.09074569920000009 0.07149107899999868 1
MONTAGE.n.900.10 sdbcs 0.5 0.3 204250 50452 127351 99767 0.20359071000000015 0.04285258799999997 0.09107402460000003 0.07215579299999883 1
MONTAGE.n.900.11 sdbcs 0.5 0.3 181650 43707 112678.5 99038 0.2032773140000002 0.04276168199999998 0.09091637160000005 0.07185139399999875 1
MONTAGE.n.900.12 sdbcs 0.5 0.3 182790 44429 113609.5 98874 0.20342067600000036 0.042852171000000036 0.09102272250000012 0.07144499899999865 1
MONTAGE.n.900.13 sdbcs 0.5 0.3 183150 44385 113767.5 97455 0.20323730600000037 0.042728322000000006 0.09088101720000011 0.07191358199999877 1
MONTAGE.n.900.14 sdbcs 0.5 0.3 180040 43292 111666 89486 0.2030839420000004 0.04261239599999997 0.0907538598000001 0.07155322999999882 1
MONTAGE.n.900.15 sdbcs 0.5 0.3 187970 45772 116871 93351 0.20331398800000045 0.04272623699999999 0.09090256230000013 0.07105792999999869 1
MONTAGE.n.900.16 sdbcs 0.5 0.3 209730 52045 130887.5 106693 0.20356403800000034 0.04288469699999993 0.09108849930000006 0.07170774199999869 1
MONTAGE.n.900.17 sdbcs 0.5 0.3 204360 50443 127401.5 99153 0.20334066000000042 0.04274958900000001 0.09092691030000014 0.07175128799999862 1
MONTAGE.n.900.18 sdbcs 0.5 0.3 189890 46263 118076.5 102469 0.20343401200000022 0.04283423999999996 0.09101417160000003 0.07162188699999876 1
MONTAGE.n.900.19 sdbcs 0.5 0.3 214930 53564 134247 106063 0.2037274040000002 0.042881360999999896 0.09113517389999998 0.0721924559999989 1
MONTAGE.n.900.2 sdbcs 0.5 0.3 199730 49231 124480.5 101218 0.2034073400000006 0.04282798499999995 0.09100179150000015 0.07187301399999872 1
MONTAGE.n.900.3 sdbcs 0.5 0.3 208750 51895 130322.5 111365 0.2038174220000004 0.04305066300000001 0.09128069070000011 0.07200961499999876 1
MONTAGE.n.900.4 sdbcs 0.5 0.3 178080 42920 110500 94360 0.20309061000000053 0.04271205899999999 0.09082562430000016 0.07114687399999868 1
MONTAGE.n.900.5 sdbcs 0.5 0.3 196240 48055 122147.5 96928 0.20339067000000044 0.042737495999999965 0.0909334482000001 0.07164071199999877 1
MONTAGE.n.900.6 sdbcs 0.5 0.3 199510 49068 124289 100924 0.20363405200000034 0.042908466 0.0911261418000001 0.07176903799999877 1
MONTAGE.n.900.7 sdbcs 0.5 0.3 187910 45677 116793.5 103580 0.20364072000000027 0.04298060699999993 0.09117864090000002 0.07165552099999883 1
MONTAGE.n.900.8 sdbcs 0.5 0.3 171250 40912 106081 91884 0.20313728600000053 0.04270622099999997 0.09083554050000014 0.07160656199999871 1
MONTAGE.n.900.9 sdbcs 0.5 0.3 204070 50267 127168.5 102620 0.2035440340000004 0.042862596 0.09106702740000011 0.07169106999999869 1
MONTAGE.n.100.0 sdbcs 0.7 0.3 47370 15024 37666.2 38279 0.021467626000000014 0.004546134000000005 0.009622581600000008 0.007617477000000009 0
MONTAGE.n.100.1 sdbcs 0.7 0.3 48640 15417 38673.1 36468 0.021470960000000018 0.004549053000000004 0.009625625100000007 0.007460206000000009 1
MONTAGE.n.100.10 sdbcs 0.7 0.3 46580 14863 37064.899999999994 35521 0.021424284000000005 0.004530288000000004 0.009598486800000004 0.007565350000000009 1
MONTAGE.n.100.11 sdbcs 0.7 0.3 49700 15765 39519.5 34558 0.021424284 0.004519863000000003 0.009591189300000002 0.007561585000000008 1
MONTAGE.n.100.12 sdbcs 0.7 0.3 47900 15178 38083.399999999994 37042 0.02143762000000002 0.004527369000000003 0.009600444300000007 0.007557427000000009 1
MONTAGE.n.100.13 sdbcs 0.7 0.3 48780 15439 38777.7 33547 0.021404280000000008 0.004533624000000005 0.009594820800000008 0.007494395000000007 1
MONTAGE.n.100.14 sdbcs 0.7 0.3 48980 15499 38935.7 34533 0.021444288000000006 0.0045323730000000045 0.009605947500000003 0.007513173000000009 1
MONTAGE.n.100.15 sdbcs 0.7 0.3 45190 14385 35948.5 35191 0.02143428600000002 0.004537794000000002 0.009606741600000008 0.007682986000000008 1
MONTAGE.n.100.16 sdbcs 0.7 0.3 46970 14952 37364.6 35633 0.02140428000000001 0.004519863000000004 0.009585188100000006 0.007424351000000008 1
MONTAGE.n.100.17 sdbcs 0.7 0.3 50200 15903 39910.899999999994 35917 0.021447622000000003 0.004541130000000005 0.009613077600000006 0.007524849000000009 1
MONTAGE.n.100.18 sdbcs 0.7 0.3 48610 15401 38647.3 34493 0.021414282000000003 0.004519029000000003 0.009587604900000003 0.007361754000000008 1
MONTAGE.n.100.19 sdbcs 0.7 0.3 48080 15283 38240.899999999994 37424 0.021464292000000003 0.004544049000000005 0.009620121900000004 0.007584096000000008 1
MONTAGE.n.100.2 sdbcs 0.7 0.3 45530 14472 36212.6 35476 0.02144762200000002 0.004533624000000002 0.009607823400000007 0.007509861000000008 1
MONTAGE.n.100.3 sdbcs 0.7 0.3 44720 14359 35611.7 35678 0.021347602000000004 0.004513608000000004 0.009563806200000004 0.007448963000000008 0
MONTAGE.n.100.4 sdbcs 0.7 0.3 47610 15092 37854.6 33877 0.021484296000000007 0.004543632000000003 0.009625831200000004 0.00754570400000001 1
MONTAGE.n.100.5 sdbcs 0.7 0.3 50890 16088 40449.399999999994 35518 0.021454290000000004 0.0045469680000000045 0.009619164600000004 0.007615377000000008 1
MONTAGE.n.100.6 sdbcs 0.7 0.3 44690 14242 35555.6 35117 0.021404280000000008 0.004530705000000003 0.009592777500000003 0.007484839000000006 1
MONTAGE.n.100.7 sdbcs 0.7 0.3 48460 15417 38547.1 36721 0.02149429800000001 0.004537377000000003 0.009624453300000006 0.007488993000000009 1
MONTAGE.n.100.8 sdbcs 0.7 0.3 48120 15232 38253.6 37195 0.021430952000000014 0.004531122000000005 0.009601071000000006 0.007374285000000007 1
MONTAGE.n.100.9 sdbcs 0.7 0.3 48850 15513 38848.899999999994 35087 0.02148429600000001 0.004547385000000006 0.009628458300000007 0.007605772000000011 1
MONTAGE.n.1000.0 sdbcs 0.7 0.3 190770 44986 147034.8 111674 0.2261685580000006 0.047731905000000005 0.10126290090000019 0.0794148849999991 1
MONTAGE.n.1000.1 sdbcs 0.7 0.3 241100 60138 186811.4 123546 0.2267253360000006 0.04789953899999999 0.10154727810000017 0.07986981099999912 1
MONTAGE.n.1000.10 sdbcs 0.7 0.3 204850 49195 158153.5 108877 0.22596851800000045 0.04756343699999999 0.10108496130000014 0.07936829299999913 1
MONTAGE.n.1000.11 sdbcs 0.7 0.3 186040 43720 143344 104174 0.2259518480000004 0.04758428699999999 0.10109455530000011 0.07949346699999921 1
MONTAGE.n.1000.12 sdbcs 0.7 0.3 192430 45756 148427.8 104212 0.22603853200000032 0.047590541999999986 0.10112493900000008 0.07987846899999927 1
MONTAGE.n.1000.13 sdbcs 0.7 0.3 220610 53922 170603.59999999998 111808 0.2265553020000004 0.04776651600000004 0.10140315180000015 0.07942145699999925 1
MONTAGE.n.1000.14 sdbcs 0.7 0.3 188690 44353 145388.9 100732 0.22580515200000043 0.04747127999999997 0.1009714416000001 0.07962159699999923 1
MONTAGE.n.1000.15 sdbcs 0.7 0.3 201460 48334 155522.2 103641 0.22590183800000038 0.04753591500000011 0.10104569190000018 0.07896657999999925 1
MONTAGE.n.1000.16 sdbcs 0.7 0.3 205100 49397 158389.09999999998 98650 0.22594184600000058 0.047456685000000026 0.10100223330000019 0.07946349799999915 1
MONTAGE.n.1000.17 sdbcs 0.7 0.3 220620 53819 170579.7 109585 0.22617189200000057 0.04762723799999999 0.10119063420000016 0.07983335199999911 1
MONTAGE.n.1000.18 sdbcs 0.7 0.3 210020 50417 162139.09999999998 110991 0.22622523600000022 0.047708553000000015 0.10126355790000008 0.07979909099999924 1
MONTAGE.n.1000.19 sdbcs 0.7 0.3 199940 47792 154295.59999999998 102333 0.2259685180000006 0.04747836899999999 0.10102541370000018 0.07959652799999922 1
MONTAGE.n.1000.2 sdbcs 0.7 0.3 202610 48633 156416.9 98974 0.22579848400000063 0.04741957200000005 0.10093324560000022 0.07942683499999911 1
MONTAGE.n.1000.3 sdbcs 0.7 0.3 227920 56107 176376.09999999998 116937 0.22649195600000036 0.04775442300000001 0.10137568290000011 0.07952618499999917 1
MONTAGE.n.1000.4 sdbcs 0.7 0.3 215940 52654 166954.2 112270 0.22643527800000032 0.047706885000000046 0.10132540290000012 0.0799375809999993 1
MONTAGE.n.1000.5 sdbcs 0.7 0.3 182580 42604 140587.2 100493 0.2255984440000006 0.04748212200000001 0.10091701860000019 0.07924408899999898 1
MONTAGE.n.1000.6 sdbcs 0.7 0.3 198510 47199 153116.7 97592 0.22598185400000023 0.04743124800000004 0.10099642980000009 0.07987149299999921 1
MONTAGE.n.1000.7 sdbcs 0.7 0.3 223350 54643 172737.9 111916 0.22617856000000044 0.04766977200000001 0.10122240840000013 0.08002480699999914 1
MONTAGE.n.1000.8 sdbcs 0.7 0.3 215670 52470 166710 107482 0.22621190000000047 0.047642667 0.10121343690000015 0.07957342799999911 1
MONTAGE.n.1000.9 sdbcs 0.7 0.3 227480 56025 176043.5 108405 0.22622190200000045 0.047623902 0.10120330200000013 0.07954717899999918 1
MONTAGE.n.200.0 sdbcs 0.7 0.3 64100 18903 50540.899999999994 38682 0.04416883200000015 0.009267408000000012 0.019737835200000053 0.015378799999999988 1
MONTAGE.n.200.1 sdbcs 0.7 0.3 68650 20252 54130.6 44324 0.0442888560000001 0.009301185000000014 0.019797486300000038 0.015337924999999978 1
